Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
J'maal Alexander,M,British Virgin Islands,IVB,2012,London,Athletics,Athletics Men's 100 metres,No medal,False
Stephen Augustine,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,False
Keita Cline,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Keita Cline,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's Long Jump,No medal,True
Keita Cline,M,British Virgin Islands,IVB,2000,Sydney,Athletics,Athletics Men's 200 metres,No medal,True
Dion Crabbe,M,British Virgin Islands,IVB,2004,Athina,Athletics,Athletics Men's 200 metres,No medal,False
Dean Greenaway,M,British Virgin Islands,IVB,1984,Los Angeles,Athletics,Athletics Men's 400 metres,No medal,True
Dean Greenaway,M,British Virgin Islands,IVB,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Eldred Henry,M,British Virgin Islands,IVB,2016,Rio de Janeiro,Athletics,Athletics Men's Shot Put,No medal,False
Guy Hill,M,British Virgin Islands,IVB,1984,Los Angeles,Athletics,Athletics Men's 100 metres,No medal,True
Guy Hill,M,British Virgin Islands,IVB,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Lindel Hodge,M,British Virgin Islands,IVB,1984,Los Angeles,Athletics,Athletics Men's 200 metres,No medal,True
Lindel Hodge,M,British Virgin Islands,IVB,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Lindel Hodge,M,British Virgin Islands,IVB,1988,Seoul,Athletics,Athletics Men's 100 metres,No medal,True
Lindel Hodge,M,British Virgin Islands,IVB,1988,Seoul,Athletics,Athletics Men's 200 metres,No medal,True
Eric Matthias,M,British Virgin Islands,IVB,2008,Beijing,Athletics,Athletics Men's Discus Throw,No medal,False
Jeremy Molyneaux,M,British Virgin Islands,IVB,1984,Los Angeles,Athletics,Athletics Men's 800 metres,No medal,True
Jeremy Molyneaux,M,British Virgin Islands,IVB,1984,Los Angeles,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Norbert Rhymer,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 800 metres,No medal,True
Norbert Rhymer,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Karl Scatliffe,M,British Virgin Islands,IVB,1992,Barcelona,Athletics,Athletics Men's High Jump,No medal,False
Mario Todman,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Mario Todman,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Willis Todman,M,British Virgin Islands,IVB,1988,Seoul,Athletics,Athletics Men's 400 metres,No medal,True
Willis Todman,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Ralston Varlack,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Ralston Varlack,M,British Virgin Islands,IVB,1996,Atlanta,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
McMASTER Kyron,M,British Virgin Islands,IVB,2020,Tokyo,Athletics,Men's 400m Hurdles,No medal,False
