Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Chang Feng-hua,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True
Chang Feng-hua,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True
Chang Feng-hua,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Chen Shu-chuan,F,Chinese Taipei,TPE,2000,Sydney,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,False
Chen Wen-xing,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 100 metres Hurdles,No medal,Athletics,ATH,True
Chen Wen-xing,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Chen Ya-li,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True
Chen Ya-li,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True
Chen Ya-li,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Chen Yu-hsuan,F,Chinese Taipei,TPE,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Chi Cheng,F,Chinese Taipei,TPE,1960,Roma,Athletics,Athletics Women's 80 metres Hurdles,No medal,Athletics,ATH,True
Chi Cheng,F,Chinese Taipei,TPE,1964,Tokyo,Athletics,Athletics Women's 80 metres Hurdles,No medal,Athletics,ATH,True
Chi Cheng,F,Chinese Taipei,TPE,1964,Tokyo,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,True
Chi Cheng,F,Chinese Taipei,TPE,1964,Tokyo,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True
Chi Cheng,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True
Chi Cheng,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 80 metres Hurdles,Bronze,Athletics,ATH,True
Chi Cheng,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Hsieh Chien-ho,F,Chinese Taipei,TPE,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Hsu Huei-ying,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,False
Hsu Pei-chin,F,Chinese Taipei,TPE,1996,Atlanta,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,False
Hsu Yu-fang,F,Chinese Taipei,TPE,2004,Athina,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False
Lai Lee-chiao,F,Chinese Taipei,TPE,1984,Los Angeles,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,False
Lee Chiu-hsia,F,Chinese Taipei,TPE,1972,Munich,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,True
Lee Chiu-hsia,F,Chinese Taipei,TPE,1972,Munich,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True
Lee Hui-cheng,F,Chinese Taipei,TPE,1984,Los Angeles,Athletics,Athletics Women's Javelin Throw,No medal,Athletics,ATH,False
Li (-tsai-yi),F,Chinese Taipei,TPE,2012,London,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,False
Lin Chau-tai,F,Chinese Taipei,TPE,1960,Roma,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,False
Lin Chia-ying,F,Chinese Taipei,TPE,2008,Beijing,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,True
Lin Chia-ying,F,Chinese Taipei,TPE,2012,London,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,True
Lin Chun-yu,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Lin Chun-yu,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,True
Lin Chun-yu,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True
Lin Chun-yu,F,Chinese Taipei,TPE,1972,Munich,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,True
Lin Chun-yu,F,Chinese Taipei,TPE,1972,Munich,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True
Liu Yen-chiu,F,Chinese Taipei,TPE,1984,Los Angeles,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False
Ma Chun-ping,F,Chinese Taipei,TPE,1992,Barcelona,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,False
Su Chun-yueh,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False
Tien Ah-mei,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True
Tien Ah-mei,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Tien Ah-mei,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's Pentathlon,No medal,Athletics,ATH,True
Tsai Lee-chiao,F,Chinese Taipei,TPE,1984,Los Angeles,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,False
Wang Huei-chen,F,Chinese Taipei,TPE,1992,Barcelona,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True
Wang Huei-chen,F,Chinese Taipei,TPE,1992,Barcelona,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True
Wang Huei-chen,F,Chinese Taipei,TPE,1996,Atlanta,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True
Wang Shu-hua,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Wang Shu-hua,F,Chinese Taipei,TPE,1988,Seoul,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,True
Wu Jin-yun,F,Chinese Taipei,TPE,1960,Roma,Athletics,Athletics Women's Shot Put,No medal,Athletics,ATH,True
Wu Jin-yun,F,Chinese Taipei,TPE,1960,Roma,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,True
Wu Yu-chih,F,Chinese Taipei,TPE,1972,Munich,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False
Yeh Chu-mei,F,Chinese Taipei,TPE,1964,Tokyo,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True
Yeh Chu-mei,F,Chinese Taipei,TPE,1964,Tokyo,Athletics,Athletics Women's 80 metres Hurdles,No medal,Athletics,ATH,True
Yeh Chu-mei,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True
Yeh Chu-mei,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 80 metres Hurdles,No medal,Athletics,ATH,True
Yeh Chu-mei,F,Chinese Taipei,TPE,1968,Mexico City,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,True
Hsi-en Hsieh,F,Chinese Taipei,TPE,2020,Tokyo,Athletics,Women's 100m,No medal,Women's,ATH,False
Bo-ya Zhang,F,Chinese Taipei,TPE,2024,Paris,Athletics,Women's 100m,No medal,Women's,ATH,False
