Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Paavo Aaltonen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Individual All-Around,Bronze,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Team All-Around,Gold,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Horse Vault,Gold,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1952,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1952,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,Bronze,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1952,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1952,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1952,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1952,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1952,Helsinki,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Paavo Aaltonen,M,Finland,FIN,1952,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Kaarle Ekholm,M,Finland,FIN,1912,Stockholm,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Kaarle Ekholm,M,Finland,FIN,1912,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Team All-Around,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Eugen Ekman,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Eino Forsstrm,M,Finland,FIN,1908,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze,Gymnastics,GAR,True
Eino Forsstrm,M,Finland,FIN,1912,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver,Gymnastics,GAR,True
Otto Granstrm,M,Finland,FIN,1908,London,Gymnastics,Gymnastics Men's Team All-Around,Bronze,Gymnastics,GAR,False
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Team All-Around,No medal,Gymnastics,GAR,True
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Rope Climbing,No medal,Gymnastics,GAR,True
Mikko Hmlinen,M,Finland,FIN,1924,Paris,Gymnastics,Gymnastics Men's Side Horse,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Team All-Around,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Kauko Heikkinen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Reino Heino,M,Finland,FIN,1968,Mexico City,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Reino Heino,M,Finland,FIN,1968,Mexico City,Gymnastics,Gymnastics Men's Team All-Around,No medal,Gymnastics,GAR,True
Reino Heino,M,Finland,FIN,1968,Mexico City,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Reino Heino,M,Finland,FIN,1968,Mexico City,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Reino Heino,M,Finland,FIN,1968,Mexico City,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Reino Heino,M,Finland,FIN,1968,Mexico City,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Reino Heino,M,Finland,FIN,1968,Mexico City,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Reino Heino,M,Finland,FIN,1968,Mexico City,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1956,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1956,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,Bronze,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1956,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1956,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1956,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1956,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1956,Melbourne,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1956,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Team All-Around,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1960,Roma,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Individual All-Around,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Team All-Around,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Parallel Bars,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Raimo Heinonen,M,Finland,FIN,1964,Tokyo,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,Gymnastics,GAR,True
Veikko Huhtanen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Individual All-Around,Gold,Gymnastics,GAR,True
Veikko Huhtanen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Team All-Around,Gold,Gymnastics,GAR,True
Veikko Huhtanen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Floor Exercise,No medal,Gymnastics,GAR,True
Veikko Huhtanen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Horse Vault,No medal,Gymnastics,GAR,True
Veikko Huhtanen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Parallel Bars,Silver,Gymnastics,GAR,True
Veikko Huhtanen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Horizontal Bar,Bronze,Gymnastics,GAR,True
Veikko Huhtanen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Rings,No medal,Gymnastics,GAR,True
Veikko Huhtanen,M,Finland,FIN,1948,London,Gymnastics,Gymnastics Men's Pommelled Horse,Gold,Gymnastics,GAR,True
Eero Hyvrinen,M,Finland,FIN,1912,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver,Gymnastics,GAR,False
Johannes Hyvrinen,M,Finland,FIN,1912,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver,Gymnastics,GAR,False
Tauno (granit-),M,Finland,FIN,1912,Stockholm,Gymnastics,"Gymnastics Men's Team All-Around, Free System",Silver,Gymnastics,GAR,False
