Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Robert Adams,M,Canada,CAN,1960,Roma,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
David Anderson,M,Canada,CAN,1960,Roma,Rowing,Rowing Men's Coxed Eights,Silver,Rowing,ROW,False,True
Donald Arnold,M,Canada,CAN,1956,Melbourne,Rowing,Rowing Men's Coxless Fours,Gold,Rowing,ROW,True,True
Donald Arnold,M,Canada,CAN,1960,Roma,Rowing,Rowing Men's Coxed Eights,Silver,Rowing,ROW,True,False
Harold Backer,M,Canada,CAN,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,True,True
Harold Backer,M,Canada,CAN,1988,Seoul,Rowing,Rowing Men's Coxed Fours,No medal,Rowing,ROW,True,False
Harold Backer,M,Canada,CAN,1992,Barcelona,Rowing,Rowing Men's Coxless Pairs,No medal,Rowing,ROW,True,False
Cameron Baerg,M,Canada,CAN,2004,Athina,Rowing,Rowing Men's Coxless Fours,Silver,Rowing,ROW,False,True
Julien Bahain,M,Canada,CAN,2016,Rio de Janeiro,Rowing,Rowing Men's Quadruple Sculls,No medal,Rowing,ROW,False,True
Darren Barber,M,Canada,CAN,1992,Barcelona,Rowing,Rowing Men's Coxed Eights,Gold,Rowing,ROW,True,True
Darren Barber,M,Canada,CAN,1996,Atlanta,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,True,False
Nathan Barkley,M,Canada,CAN,1984,Los Angeles,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,False,True
Peter Barr,M,Canada,CAN,1972,Munich,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,False,True
Robert Battersby,M,Canada,CAN,1972,Munich,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,False,True
Jonathan Beare,M,Canada,CAN,2000,Sydney,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,Rowing,ROW,True,True
Jonathan Beare,M,Canada,CAN,2004,Athina,Rowing,Rowing Men's Lightweight Coxless Fours,No medal,Rowing,ROW,True,False
Jonathan Beare,M,Canada,CAN,2008,Beijing,Rowing,Rowing Men's Lightweight Coxless Fours,Bronze,Rowing,ROW,True,False
Stephen Beatty,M,Canada,CAN,1984,Los Angeles,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
Joseph Beaudry,M,Canada,CAN,1948,London,Rowing,Rowing Men's Double Sculls,No medal,Rowing,ROW,False,True
Michael Belenkie,M,Canada,CAN,2000,Sydney,Rowing,Rowing Men's Coxed Eights,No medal,Rowing,ROW,False,True
Arthur Bell,M,Canada,CAN,1924,Paris,Rowing,Rowing Men's Coxed Eights,Silver,Rowing,ROW,False,True
Hilton Belyea,M,Canada,CAN,1924,Paris,Rowing,Rowing Men's Single Sculls,No medal,Rowing,ROW,False,True
Gabriel Bergen,M,Canada,CAN,2012,London,Rowing,Rowing Men's Coxed Eights,Silver,Rowing,ROW,False,True
Robert Bergen,M,Canada,CAN,1976,Montreal,Rowing,Rowing Men's Coxed Pairs,No medal,Rowing,ROW,False,True
Darcel Berkhout,M,Canada,CAN,1988,Seoul,Rowing,Rowing Men's Coxless Fours,No medal,Rowing,ROW,False,True
