Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Yenny Acuna,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Yanara Aedo,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Karen Araya,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Rosario Balmaceda,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Natalia Campos,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Antonia Canales,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Valentina Diaz,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Christiane Endler,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Javiera Grez,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Carla Guerrero,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Yastin Jimenez,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Francisca Lara,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Yessenia Lopez,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Francisca Mardones,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Nayadet Opazo,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Daniela Pardo,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Fernanda Pinilla,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Fernanda Ramirez,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Camila Saez,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Javiera Toro,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Jose Urrutia,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
Daniela Zamora,F,Chile,CHI,2020,Tokyo,Football,Women Team,No medal,False
