Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Dorri Said,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Dorri Said,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Dorri Said,M,Egypt,EGY,1952,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,False
Ahmed Abdullah,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 200 metres Butterfly,No medal,Swimming,SWM,False,True
Ahmed Mahmoud,M,Egypt,EGY,2016,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Ahmed Mahmoud,M,Egypt,EGY,2016,Rio de Janeiro,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,Swimming,SWM,True,True
Moustafa Amer,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Moustafa Amer,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Moustafa Amer,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Moustafa Amer,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 200 metres Freestyle,No medal,Swimming,SWM,True,True
Moustafa Amer,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Mazen Metwaly,M,Egypt,EGY,2012,London,Swimming,Swimming Men's 10 kilometres Open Water,No medal,Swimming,SWM,False,True
Ali Bagdadi,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Ali Bagdadi,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Ahmed Eid,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Ahmed Eid,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Marwan El-amrawy,M,Egypt,EGY,2016,Rio de Janeiro,Swimming,Swimming Men's 10 kilometres Open Water,No medal,Swimming,SWM,False,True
Mohamed El-azoul,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 50 metres Freestyle,No medal,Swimming,SWM,True,True
Mohamed El-azoul,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Mohamed El-azoul,M,Egypt,EGY,1992,Barcelona,Swimming,Swimming Men's 50 metres Freestyle,No medal,Swimming,SWM,True,False
Mohamed El-azoul,M,Egypt,EGY,1992,Barcelona,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,False
Taha Ali,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Taha Ali,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Marwan El-kamash,M,Egypt,EGY,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Freestyle,No medal,Swimming,SWM,True,True
Marwan El-kamash,M,Egypt,EGY,2016,Rio de Janeiro,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Mohamed El-nady,M,Egypt,EGY,2008,Beijing,Swimming,Swimming Men's 50 metres Freestyle,No medal,Swimming,SWM,False,True
Abdel El-shafei,M,Egypt,EGY,1952,Helsinki,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,False,True
Emad El-shafei,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Emad El-shafei,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 200 metres Backstroke,No medal,Swimming,SWM,True,True
Emad El-shafei,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 200 metres Individual Medley,No medal,Swimming,SWM,True,True
Hani El-teir,M,Egypt,EGY,2000,Sydney,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,False,True
Mahmoud El-wany,M,Egypt,EGY,2000,Sydney,Swimming,Swimming Men's 200 metres Freestyle,No medal,Swimming,SWM,False,True
Mohamed Monir,M,Egypt,EGY,2008,Beijing,Swimming,Swimming Men's 10 kilometres Open Water,No medal,Swimming,SWM,False,True
Ibrahim Fadl,M,Egypt,EGY,1936,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,False,True
Jack Hakim,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,False,True
Awad Halloudah,M,Egypt,EGY,1952,Helsinki,Swimming,Swimming Men's 200 metres Breaststroke,No medal,Swimming,SWM,False,True
Haitham Hassan,M,Egypt,EGY,2000,Sydney,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Haitham Hassan,M,Egypt,EGY,2000,Sydney,Swimming,Swimming Men's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Haitham Hassan,M,Egypt,EGY,2000,Sydney,Swimming,Swimming Men's 200 metres Individual Medley,No medal,Swimming,SWM,True,True
Mohamed Hassan,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 50 metres Freestyle,No medal,Swimming,SWM,True,True
Mohamed Hassan,M,Egypt,EGY,1988,Seoul,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Mohamed Hassanein,M,Egypt,EGY,1936,Berlin,Swimming,Swimming Men's 200 metres Breaststroke,No medal,Swimming,SWM,False,True
Ahmed Hussain,M,Egypt,EGY,2000,Sydney,Swimming,Swimming Men's 200 metres Backstroke,No medal,Swimming,SWM,True,True
Ahmed Hussain,M,Egypt,EGY,2004,Athina,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,False
Ahmed Hussain,M,Egypt,EGY,2004,Athina,Swimming,Swimming Men's 200 metres Backstroke,No medal,Swimming,SWM,True,False
Mohamed Hussein,M,Egypt,EGY,2016,Rio de Janeiro,Swimming,Swimming Men's 200 metres Individual Medley,No medal,Swimming,SWM,False,True
Mahmoud Kadri,M,Egypt,EGY,1936,Berlin,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Mahmoud Kadri,M,Egypt,EGY,1936,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Ahmed Kandil,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Ahmed Kandil,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 200 metres Breaststroke,No medal,Swimming,SWM,True,True
Ali Khalafalla,M,Egypt,EGY,2016,Rio de Janeiro,Swimming,Swimming Men's 50 metres Freestyle,No medal,Swimming,SWM,True,True
Mohamed Khalifa,M,Egypt,EGY,1948,London,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,False,True
Kamal Moustafa,M,Egypt,EGY,1972,Munich,Swimming,Swimming Men's 200 metres Freestyle,No medal,Swimming,SWM,True,True
Kamal Moustafa,M,Egypt,EGY,1972,Munich,Swimming,Swimming Men's 400 metres Freestyle,No medal,Swimming,SWM,True,True
Kamal Moustafa,M,Egypt,EGY,1972,Munich,Swimming,"Swimming Men's 1,500 metres Freestyle",No medal,Swimming,SWM,True,True
Ahmed Nada,M,Egypt,EGY,2008,Beijing,Swimming,Swimming Men's 100 metres Butterfly,No medal,Swimming,SWM,False,True
Ayman Nadim,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 100 metres Breaststroke,No medal,Swimming,SWM,True,True
Ayman Nadim,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 200 metres Breaststroke,No medal,Swimming,SWM,True,True
Ayman Nadim,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Sharif Nour,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Sharif Nour,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Sharif Nour,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Zaki Al-dine,M,Egypt,EGY,1936,Berlin,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Zaki Al-dine,M,Egypt,EGY,1936,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Ahmed Said,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Ahmed Said,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Ahmed Said,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Ahmed Said,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Higazi Said,M,Egypt,EGY,1936,Berlin,Swimming,Swimming Men's 4 x 200 metres Freestyle Relay,No medal,Swimming,SWM,False,True
Shehab Younis,M,Egypt,EGY,2012,London,Swimming,Swimming Men's 50 metres Freestyle,No medal,Swimming,SWM,False,True
Amin Youssef,M,Egypt,EGY,1972,Munich,Swimming,Swimming Men's 100 metres Backstroke,No medal,Swimming,SWM,True,True
Amin Youssef,M,Egypt,EGY,1972,Munich,Swimming,Swimming Men's 200 metres Individual Medley,No medal,Swimming,SWM,True,True
Mohamed Youssef,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Mohamed Youssef,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 200 metres Freestyle,No medal,Swimming,SWM,True,True
Mohamed Youssef,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Freestyle Relay,No medal,Swimming,SWM,True,True
Mohamed Youssef,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 200 metres Butterfly,No medal,Swimming,SWM,True,True
Mohamed Youssef,M,Egypt,EGY,1984,Los Angeles,Swimming,Swimming Men's 4 x 100 metres Medley Relay,No medal,Swimming,SWM,True,True
Tamer Muhammad,M,Egypt,EGY,1996,Atlanta,Swimming,Swimming Men's 50 metres Freestyle,No medal,Swimming,SWM,True,True
Tamer Muhammad,M,Egypt,EGY,1996,Atlanta,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,True
Tamer Muhammad,M,Egypt,EGY,1996,Atlanta,Swimming,Swimming Men's 100 metres Butterfly,No medal,Swimming,SWM,True,True
Tamer Muhammad,M,Egypt,EGY,2000,Sydney,Swimming,Swimming Men's 50 metres Freestyle,No medal,Swimming,SWM,True,False
Tamer Muhammad,M,Egypt,EGY,2000,Sydney,Swimming,Swimming Men's 100 metres Freestyle,No medal,Swimming,SWM,True,False
Marwan Aly,M,Egypt,EGY,2020,Tokyo,Swimming,Men's 400m Freestyle,No medal,Men's,SWM,True,True
Marwan Aly,M,Egypt,EGY,2020,Tokyo,Swimming,Men's 800m Freestyle,No medal,Men's,SWM,True,True
Marwan Aly,M,Egypt,EGY,2020,Tokyo,Swimming,Men's 1500m Freestyle,No medal,Men's,SWM,True,True
Ali Khalafalla,M,Egypt,EGY,2020,Tokyo,Swimming,Men's 50m Freestyle,No medal,Men's,SWM,True,False
Ali Khalafalla,M,Egypt,EGY,2020,Tokyo,Swimming,Men's 100m Freestyle,No medal,Men's,SWM,True,False
Youssef Ramadan,M,Egypt,EGY,2020,Tokyo,Swimming,Men's 100m Butterfly,No medal,Men's,SWM,False,True
Marwan Elkamash,M,Egypt,EGY,2024,Paris,Swimming,Men's 1500m Freestyle,No medal,Men's,SWM,True,True
Marwan Elkamash,M,Egypt,EGY,2024,Paris,Swimming,Men's 800m Freestyle,No medal,Men's,SWM,True,True
