Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Abbo Bartolomeu,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Extra-Lightweight,No medal,False
Ricardo Boy,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Middleweight,No medal,False
Helder Carvalho,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Heavyweight,No medal,False
Jos Jess,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Lightweight,No medal,False
Francisco Souza,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Extra-Lightweight,No medal,False
Joo Souza,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Half-Middleweight,No medal,False
Luis Fortunato,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Lightweight,No medal,False
Jos Incio,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Middleweight,No medal,False
Lotuala N'dombassy,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Lightweight,No medal,False
Moiss Torres,M,Angola,ANG,1988,Seoul,Judo,Judo Men's Half-Heavyweight,No medal,True
Moiss Torres,M,Angola,ANG,1992,Barcelona,Judo,Judo Men's Half-Heavyweight,No medal,True
Edmilson Pedro,M,Angola,ANG,2024,Paris,Judo,Men -66 kg,No medal,False
