Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Shaimaa Aziz,F,Egypt,EGY,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,True
Shaimaa Aziz,F,Egypt,EGY,2000,Sydney,Table Tennis,Table Tennis Women's Doubles,No medal,Table,TTE,True,True
Shaimaa Aziz,F,Egypt,EGY,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Shahira El-alfy,F,Egypt,EGY,2000,Sydney,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,False,True
Nadeen El-dawlatly,F,Egypt,EGY,2012,London,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,True
Nadeen El-dawlatly,F,Egypt,EGY,2012,London,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,True,True
Nadeen El-dawlatly,F,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Nadeen El-dawlatly,F,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,True,False
Yousra Helmy,F,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,True,True
Raghd Mustafa,F,Egypt,EGY,2012,London,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,False,True
Dina Meshref,F,Egypt,EGY,2012,London,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,True
Dina Meshref,F,Egypt,EGY,2012,London,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,True,True
Dina Meshref,F,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Dina Meshref,F,Egypt,EGY,2016,Rio de Janeiro,Table Tennis,Table Tennis Women's Team,No medal,Table,TTE,True,False
Nihal Meshref,F,Egypt,EGY,1988,Seoul,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,True
Nihal Meshref,F,Egypt,EGY,1992,Barcelona,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,True,False
Bacinte Osman,F,Egypt,EGY,2000,Sydney,Table Tennis,Table Tennis Women's Doubles,No medal,Table,TTE,False,True
Noha Yossry,F,Egypt,EGY,2008,Beijing,Table Tennis,Table Tennis Women's Singles,No medal,Table,TTE,False,True
Farah Abdelaziz,F,Egypt,EGY,2020,Tokyo,Table Tennis,Women's Team,No medal,Women's,TTE,False,True
Yousra Helmy,F,Egypt,EGY,2020,Tokyo,Table Tennis,Women's Singles,No medal,Women's,TTE,True,False
Yousra Helmy,F,Egypt,EGY,2020,Tokyo,Table Tennis,Women's Team,No medal,Women's,TTE,True,False
Dina Meshref,F,Egypt,EGY,2020,Tokyo,Table Tennis,Women's Singles,No medal,Women's,TTE,True,False
Dina Meshref,F,Egypt,EGY,2020,Tokyo,Table Tennis,Mixed Doubles Team,No medal,Mixed,TTE,True,False
Dina Meshref,F,Egypt,EGY,2020,Tokyo,Table Tennis,Women's Team,No medal,Women's,TTE,True,False
Dina Meshref,F,Egypt,EGY,2024,Paris,Table Tennis,Women's Singles,No medal,Women's,TTE,True,False
Dina Meshref,F,Egypt,EGY,2024,Paris,Table Tennis,Women's Team,No medal,Women's,TTE,True,False
Dina Meshref,F,Egypt,EGY,2024,Paris,Table Tennis,Mixed Doubles,No medal,Mixed,TTE,True,False
Mariam Alhodaby,F,Egypt,EGY,2024,Paris,Table Tennis,Women's Team,No medal,Women's,TTE,False,True
Hana Goda,F,Egypt,EGY,2024,Paris,Table Tennis,Women's Singles,No medal,Women's,TTE,True,True
Hana Goda,F,Egypt,EGY,2024,Paris,Table Tennis,Women's Team,No medal,Women's,TTE,True,True
