Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Maged Abdallah,M,Egypt,EGY,1992,Barcelona,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,False,True
Osman Hafeez,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,True
Osman Hafeez,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Osman Hafeez,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Osman Hafeez,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,False
Osman Hafeez,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,False
Mohamed Rahman,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's Sabre, Individual",No medal,Fencing,FEN,True,True
Mohamed Rahman,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,False
Mohamed Rahman,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,False
Mohamed Rahman,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,False
Mohamed Rahman,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,False
Mohamed Rahman,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal,Fencing,FEN,True,False
Mohamed Rahman,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal,Fencing,FEN,True,False
Sameh Rahman,M,Egypt,EGY,1964,Tokyo,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,True
Sameh Rahman,M,Egypt,EGY,1964,Tokyo,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Ibrahim Rehim,M,Egypt,EGY,2004,Athina,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,False,True
Mahmoud Abdin,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,True
Mahmoud Abdin,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Mahmoud Abdin,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,False
Mahmoud Abdin,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,False
Mahmoud Abdin,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,False
Mahmoud Abdin,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,False
Mahmoud Abdin,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,False
Ahmed Abou-shadi,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Sabre, Individual",No medal,Fencing,FEN,True,True
Ahmed Abou-shadi,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Sabre, Team",No medal,Fencing,FEN,True,True
Ahmed Abou-shadi,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Sabre, Individual",No medal,Fencing,FEN,True,False
Ahmed Abou-shadi,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal,Fencing,FEN,True,False
Alaaeldin Abouelkassem,M,Egypt,EGY,2012,London,Fencing,"Fencing Men's Foil, Individual",Silver,Fencing,FEN,True,True
Alaaeldin Abouelkassem,M,Egypt,EGY,2012,London,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Alaaeldin Abouelkassem,M,Egypt,EGY,2016,Rio de Janeiro,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,False
Alaaeldin Abouelkassem,M,Egypt,EGY,2016,Rio de Janeiro,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,False
Elie Adda,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,True
Elie Adda,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Krikor Agathon,M,Egypt,EGY,1924,Paris,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,False,True
Ayman Fayez,M,Egypt,EGY,2012,London,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,True
Ayman Fayez,M,Egypt,EGY,2016,Rio de Janeiro,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,False
Ihab Aly,M,Egypt,EGY,1984,Los Angeles,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,True
Ihab Aly,M,Egypt,EGY,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Mohamed Amer,M,Egypt,EGY,2016,Rio de Janeiro,Fencing,"Fencing Men's Sabre, Individual",No medal,Fencing,FEN,True,True
Mostafa Anwar,M,Egypt,EGY,2004,Athina,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,True
Mostafa Anwar,M,Egypt,EGY,2004,Athina,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Jean-Gabriel Asfar,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,True
Jean-Gabriel Asfar,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Marcel Boulad,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,True
Marcel Boulad,M,Egypt,EGY,1936,Berlin,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Mohamed Charaoui,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Mohamed Charaoui,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's Sabre, Individual",No medal,Fencing,FEN,True,True
Salvator Cicurel,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Salvator Cicurel,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,True
Salvator Cicurel,M,Egypt,EGY,1928,Amsterdam,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Salah Dessouki,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Salah Dessouki,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Salah Dessouki,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Sabre, Individual",No medal,Fencing,FEN,True,True
Salah Dessouki,M,Egypt,EGY,1948,London,Fencing,"Fencing Men's Sabre, Team",No medal,Fencing,FEN,True,True
Salah Dessouki,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,False
Salah Dessouki,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,False
Salah Dessouki,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,False
Salah Dessouki,M,Egypt,EGY,1952,Helsinki,Fencing,"Fencing Men's Sabre, Team",No medal,Fencing,FEN,True,False
Ahmed Diab,M,Egypt,EGY,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,True
Ahmed Diab,M,Egypt,EGY,1984,Los Angeles,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Ahmed Diab,M,Egypt,EGY,1984,Los Angeles,Fencing,"Fencing Men's epee, Team",No medal,Fencing,FEN,True,True
Ahmed El-abidin,M,Egypt,EGY,1968,Mexico City,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Ahmed El-abidin,M,Egypt,EGY,1968,Mexico City,Fencing,"Fencing Men's epee, Individual",No medal,Fencing,FEN,True,True
Farid El-ashmawi,M,Egypt,EGY,1964,Tokyo,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,False,True
Abdel El-husseini,M,Egypt,EGY,1984,Los Angeles,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,True
Abdel El-husseini,M,Egypt,EGY,1984,Los Angeles,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Abdel El-husseini,M,Egypt,EGY,1988,Seoul,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,False
Ahmed El-husseini,M,Egypt,EGY,1964,Tokyo,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Ahmed El-husseini,M,Egypt,EGY,1968,Mexico City,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,False
Ahmed El-husseini,M,Egypt,EGY,1968,Mexico City,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,False
Mohamed El-kalyoubi,M,Egypt,EGY,1964,Tokyo,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,True
Mohamed El-kalyoubi,M,Egypt,EGY,1964,Tokyo,Fencing,"Fencing Men's Foil, Team",No medal,Fencing,FEN,True,True
Mohamed El-kalyoubi,M,Egypt,EGY,1968,Mexico City,Fencing,"Fencing Men's Foil, Individual",No medal,Fencing,FEN,True,False
