Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Cai Yanshu,M,China,CHN,1988,Seoul,Weightlifting,Weightlifting Men's Middleweight,No medal,True
Cai Yanshu,M,China,CHN,1992,Barcelona,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,True
Chen Lijun,M,China,CHN,2016,Rio de Janeiro,Weightlifting,Weightlifting Men's Featherweight,No medal,False
Chen Weiqiang,M,China,CHN,1984,Los Angeles,Weightlifting,Weightlifting Men's Featherweight,Gold,False
Cui Wenhua,M,China,CHN,1996,Atlanta,Weightlifting,Weightlifting Men's Heavyweight II,No medal,False
He Yingqiang,M,China,CHN,1988,Seoul,Weightlifting,Weightlifting Men's Bantamweight,Silver,True
He Yingqiang,M,China,CHN,1992,Barcelona,Weightlifting,Weightlifting Men's Featherweight,Bronze,True
He Zhuoqiang,M,China,CHN,1988,Seoul,Weightlifting,Weightlifting Men's Flyweight,Bronze,False
Lai Runming,M,China,CHN,1984,Los Angeles,Weightlifting,Weightlifting Men's Bantamweight,Silver,False
Lan Shizhang,M,China,CHN,1996,Atlanta,Weightlifting,Weightlifting Men's Flyweight,No medal,False
Le Maosheng,M,China,CHN,2000,Sydney,Weightlifting,Weightlifting Men's Featherweight,No medal,True
Le Maosheng,M,China,CHN,2004,Athina,Weightlifting,Weightlifting Men's Featherweight,Silver,True
Li Hongli,M,China,CHN,2008,Beijing,Weightlifting,Weightlifting Men's Middleweight,Silver,False
Li Jinhe,M,China,CHN,1988,Seoul,Weightlifting,Weightlifting Men's Lightweight,Bronze,False
Li Shunzhu,M,China,CHN,1984,Los Angeles,Weightlifting,Weightlifting Men's Middleweight,No medal,False
Li Yunnan,M,China,CHN,1992,Barcelona,Weightlifting,Weightlifting Men's Light-Heavyweight,No medal,False
Liao Hui,M,China,CHN,2008,Beijing,Weightlifting,Weightlifting Men's Lightweight,Gold,False
Lin Qingfeng,M,China,CHN,2012,London,Weightlifting,Weightlifting Men's Lightweight,Gold,False
