Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Michel Blaton,M,Belgium,BEL,1996,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Michel Blaton,M,Belgium,BEL,1996,Atlanta,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Jules Bonvalet,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Jules Bonvalet,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Jules Bonvalet,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Three-Day Event, Team",Bronze,True
Jules Bonvalet,M,Belgium,BEL,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Jules Bonvalet,M,Belgium,BEL,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Carl Bouckaert,M,Belgium,BEL,2000,Sydney,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Carl Bouckaert,M,Belgium,BEL,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Carl Bouckaert,M,Belgium,BEL,2012,London,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Danil Bouckaert,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Individual",Gold,True
Danil Bouckaert,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Team",Gold,True
Jean Tiecken,M,Belgium,BEL,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Jean Tiecken,M,Belgium,BEL,1924,Paris,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Victor Claes,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Vaulting, Individual",No medal,False
Andr Coumans,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Team",Silver,False
Paul Covert,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Paul Covert,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Paul Covert,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Edgar Cuepper,M,Belgium,BEL,1976,Montreal,Equestrianism,"Equestrianism Mixed Jumping, Team",Bronze,False
Jean Damman,M,Belgium,BEL,1972,Munich,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Jean Damman,M,Belgium,BEL,1972,Munich,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,True
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Individual",Bronze,True
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Emmanuel Soye,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Emmanuel Soye,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,True
Baudouin Brabandre,M,Belgium,BEL,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Baudouin Brabandre,M,Belgium,BEL,1924,Paris,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Baudouin Brabandre,M,Belgium,BEL,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Baudouin Brabandre,M,Belgium,BEL,1928,Amsterdam,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Thierry Briey,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,False
Herman D'hestroy,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Team",Silver,False
Louis-Marie D'ardoye,M,Belgium,BEL,1928,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Individual",No medal,True
Louis-Marie D'ardoye,M,Belgium,BEL,1928,Amsterdam,Equestrianism,"Equestrianism Men's Three-Day Event, Team",No medal,True
Ferdinand Serna,M,Belgium,BEL,1920,Antwerpen,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,False
Henry Horne,M,Belgium,BEL,1936,Berlin,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Henry Horne,M,Belgium,BEL,1936,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Gaston Trannoy,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Dressage, Individual",No medal,True
Gaston Trannoy,M,Belgium,BEL,1912,Stockholm,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
