Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Gregory Billington,M,United States,USA,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Ryan Bolton,M,United States,USA,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Manuel Cardeas,M,United States,USA,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Ben Kanute,M,United States,USA,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Hunter Kemper,M,United States,USA,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Hunter Kemper,M,United States,USA,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Hunter Kemper,M,United States,USA,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Hunter Kemper,M,United States,USA,2012,London,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,True
Joe Maloy,M,United States,USA,2016,Rio de Janeiro,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Victor Lang,M,United States,USA,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Andrew Potts,M,United States,USA,2004,Athina,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Nicholas Radkewich,M,United States,USA,2000,Sydney,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Matthew Reed,M,United States,USA,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
Jarrod Shoemaker,M,United States,USA,2008,Beijing,Triathlon,Triathlon Men's Olympic Distance,No medal,Triathlon,TRI,False
McDOWELL Kevin,M,United States,USA,2020,Tokyo,Triathlon,Men's Individual,No medal,Men's,TRI,True
McDOWELL Kevin,M,United States,USA,2020,Tokyo,Triathlon,Mixed Relay Team,Silver,Mixed,TRI,True
Morgan Pearson,M,United States,USA,2020,Tokyo,Triathlon,Men's Individual,No medal,Men's,TRI,True
Morgan Pearson,M,United States,USA,2020,Tokyo,Triathlon,Mixed Relay Team,Silver,Mixed,TRI,True
Morgan Pearson,M,United States,USA,2024,Paris,Triathlon,Men's Individual,No medal,Men's,TRI,True
Seth Rider,M,United States,USA,2024,Paris,Triathlon,Men's Individual,No medal,Men's,TRI,False
