Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Ren Andrle,M,Czech Republic,CZE,2004,Athina,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Ren Andrle,M,Czech Republic,CZE,2004,Athina,Cycling,Cycling Men's Individual Time Trial,No medal,True
Tom Bbek,M,Czech Republic,CZE,2008,Beijing,Cycling,Cycling Men's Team Sprint,No medal,False
Jan Brta,M,Czech Republic,CZE,2012,London,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Jan Brta,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Jan Brta,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,No medal,True
Petr Benik,M,Czech Republic,CZE,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Pavel Bur,M,Czech Republic,CZE,1996,Atlanta,Cycling,Cycling Men's Sprint,No medal,True
Pavel Bur,M,Czech Republic,CZE,2000,Sydney,Cycling,Cycling Men's Sprint,No medal,True
Pavel Bur,M,Czech Republic,CZE,2000,Sydney,Cycling,Cycling Men's Keirin,No medal,True
Pavel Bur,M,Czech Republic,CZE,2000,Sydney,Cycling,Cycling Men's Team Sprint,No medal,True
Pavel Camrda,M,Czech Republic,CZE,1996,Atlanta,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,False
Ondej Cink,M,Czech Republic,CZE,2012,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,True
Ondej Cink,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,True
Radovan Fot,M,Czech Republic,CZE,1996,Atlanta,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,False
Michal Hrazdra,M,Czech Republic,CZE,2004,Athina,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Michal Hrazdra,M,Czech Republic,CZE,2004,Athina,Cycling,Cycling Men's Individual Time Trial,No medal,True
Milan Kadlec,M,Czech Republic,CZE,2004,Athina,Cycling,Cycling Men's Points Race,No medal,True
Milan Kadlec,M,Czech Republic,CZE,2004,Athina,Cycling,Cycling Men's Madison,No medal,True
Milan Kadlec,M,Czech Republic,CZE,2008,Beijing,Cycling,Cycling Men's Points Race,No medal,True
Milan Kadlec,M,Czech Republic,CZE,2008,Beijing,Cycling,Cycling Men's Madison,No medal,True
Alois Kakovsk,M,Czech Republic,CZE,2004,Athina,Cycling,Cycling Men's Sprint,No medal,True
Alois Kakovsk,M,Czech Republic,CZE,2004,Athina,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Alois Kakovsk,M,Czech Republic,CZE,2008,Beijing,Cycling,Cycling Men's Madison,No medal,True
Pavel Kelemen,M,Czech Republic,CZE,2012,London,Cycling,Cycling Men's Sprint,No medal,True
Pavel Kelemen,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,Cycling Men's Sprint,No medal,True
Pavel Kelemen,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,Cycling Men's Keirin,No medal,True
Tom Konen,M,Czech Republic,CZE,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Tom Konen,M,Czech Republic,CZE,2000,Sydney,Cycling,Cycling Men's Individual Time Trial,No medal,True
Leopold Knig,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Leopold Knig,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,Cycling Men's Individual Time Trial,No medal,True
Radim Konek,M,Czech Republic,CZE,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Radim Konek,M,Czech Republic,CZE,2000,Sydney,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,True
Radim Konek,M,Czech Republic,CZE,2004,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,True
Roman Kreuziger,M,Czech Republic,CZE,2008,Beijing,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Roman Kreuziger,M,Czech Republic,CZE,2012,London,Cycling,"Cycling Men's Road Race, Individual",No medal,True
Jaroslav Kulhav,M,Czech Republic,CZE,2004,Athina,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,True
Jaroslav Kulhav,M,Czech Republic,CZE,2008,Beijing,Cycling,"Cycling Men's Mountainbike, Cross-Country",No medal,True
Jaroslav Kulhav,M,Czech Republic,CZE,2012,London,Cycling,"Cycling Men's Mountainbike, Cross-Country",Gold,True
Jaroslav Kulhav,M,Czech Republic,CZE,2016,Rio de Janeiro,Cycling,"Cycling Men's Mountainbike, Cross-Country",Silver,True
Petr Lazar,M,Czech Republic,CZE,2004,Athina,Cycling,Cycling Men's Madison,No medal,False
Pavel Padrnos,M,Czech Republic,CZE,2000,Sydney,Cycling,"Cycling Men's Road Race, Individual",No medal,False
Martin Polk,M,Czech Republic,CZE,2000,Sydney,Cycling,"Cycling Men's 1,000 metres Time Trial",No medal,True
Martin Polk,M,Czech Republic,CZE,2000,Sydney,Cycling,Cycling Men's Team Sprint,No medal,True
