Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Franz Abb,M,Germany,GER,1900,Paris,Gymnastics,Gymnastics Men's Individual All-Around,No medal,False
Bernhard Abraham,M,Germany,GER,1906,Athina,Gymnastics,Gymnastics Men's Team All-Around,No medal,False
Thomas Andergassen,M,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Individual All-Around,No medal,True
Thomas Andergassen,M,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Team All-Around,No medal,True
Thomas Andergassen,M,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Parallel Bars,No medal,True
Thomas Andergassen,M,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Rings,No medal,True
Thomas Andergassen,M,Germany,GER,2004,Athina,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,True
Thomas Andergassen,M,Germany,GER,2008,Beijing,Gymnastics,Gymnastics Men's Individual All-Around,No medal,True
Thomas Andergassen,M,Germany,GER,2008,Beijing,Gymnastics,Gymnastics Men's Team All-Around,No medal,True
Thomas Andergassen,M,Germany,GER,2008,Beijing,Gymnastics,Gymnastics Men's Parallel Bars,No medal,True
Thomas Andergassen,M,Germany,GER,2008,Beijing,Gymnastics,Gymnastics Men's Rings,No medal,True
Thomas Andergassen,M,Germany,GER,2008,Beijing,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,True
Helmut Bantz,M,Germany,GER,1952,Helsinki,Gymnastics,Gymnastics Men's Individual All-Around,No medal,True
Helmut Bantz,M,Germany,GER,1952,Helsinki,Gymnastics,Gymnastics Men's Team All-Around,No medal,True
Helmut Bantz,M,Germany,GER,1952,Helsinki,Gymnastics,Gymnastics Men's Floor Exercise,No medal,True
Helmut Bantz,M,Germany,GER,1952,Helsinki,Gymnastics,Gymnastics Men's Horse Vault,No medal,True
Helmut Bantz,M,Germany,GER,1952,Helsinki,Gymnastics,Gymnastics Men's Parallel Bars,No medal,True
Helmut Bantz,M,Germany,GER,1952,Helsinki,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,True
Helmut Bantz,M,Germany,GER,1952,Helsinki,Gymnastics,Gymnastics Men's Rings,No medal,True
Helmut Bantz,M,Germany,GER,1952,Helsinki,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,True
Helmut Bantz,M,Germany,GER,1956,Melbourne,Gymnastics,Gymnastics Men's Individual All-Around,No medal,True
Helmut Bantz,M,Germany,GER,1956,Melbourne,Gymnastics,Gymnastics Men's Team All-Around,No medal,True
Helmut Bantz,M,Germany,GER,1956,Melbourne,Gymnastics,Gymnastics Men's Floor Exercise,No medal,True
Helmut Bantz,M,Germany,GER,1956,Melbourne,Gymnastics,Gymnastics Men's Horse Vault,Gold,True
Helmut Bantz,M,Germany,GER,1956,Melbourne,Gymnastics,Gymnastics Men's Parallel Bars,No medal,True
Helmut Bantz,M,Germany,GER,1956,Melbourne,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,True
Helmut Bantz,M,Germany,GER,1956,Melbourne,Gymnastics,Gymnastics Men's Rings,No medal,True
Helmut Bantz,M,Germany,GER,1956,Melbourne,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,True
Franz Beckert,M,Germany,GER,1936,Berlin,Gymnastics,Gymnastics Men's Individual All-Around,No medal,True
Franz Beckert,M,Germany,GER,1936,Berlin,Gymnastics,Gymnastics Men's Team All-Around,Gold,True
Franz Beckert,M,Germany,GER,1936,Berlin,Gymnastics,Gymnastics Men's Floor Exercise,No medal,True
Franz Beckert,M,Germany,GER,1936,Berlin,Gymnastics,Gymnastics Men's Horse Vault,No medal,True
Franz Beckert,M,Germany,GER,1936,Berlin,Gymnastics,Gymnastics Men's Parallel Bars,No medal,True
Franz Beckert,M,Germany,GER,1936,Berlin,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,True
Franz Beckert,M,Germany,GER,1936,Berlin,Gymnastics,Gymnastics Men's Rings,No medal,True
Franz Beckert,M,Germany,GER,1936,Berlin,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,True
Valeri Belenki,M,Germany,GER,1996,Atlanta,Gymnastics,Gymnastics Men's Individual All-Around,No medal,True
Valeri Belenki,M,Germany,GER,1996,Atlanta,Gymnastics,Gymnastics Men's Team All-Around,No medal,True
Valeri Belenki,M,Germany,GER,1996,Atlanta,Gymnastics,Gymnastics Men's Floor Exercise,No medal,True
Valeri Belenki,M,Germany,GER,1996,Atlanta,Gymnastics,Gymnastics Men's Horse Vault,No medal,True
Valeri Belenki,M,Germany,GER,1996,Atlanta,Gymnastics,Gymnastics Men's Parallel Bars,No medal,True
Valeri Belenki,M,Germany,GER,1996,Atlanta,Gymnastics,Gymnastics Men's Horizontal Bar,No medal,True
Valeri Belenki,M,Germany,GER,1996,Atlanta,Gymnastics,Gymnastics Men's Rings,No medal,True
Valeri Belenki,M,Germany,GER,1996,Atlanta,Gymnastics,Gymnastics Men's Pommelled Horse,No medal,True
