Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Georgia Abatzidou,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Khaido Alexouli,F,Greece,GRE,2016,Rio de Janeiro,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,False,True
Khrysoula Anagnostopoulou,F,Greece,GRE,2016,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,False,True
Niki Bakogianni,F,Greece,GRE,1992,Barcelona,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,True
Niki Bakogianni,F,Greece,GRE,1996,Atlanta,Athletics,Athletics Women's High Jump,Silver,Athletics,ATH,True,False
Niki Bakogianni,F,Greece,GRE,2000,Sydney,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,True,False
Maria Belimpasaki,F,Greece,GRE,2012,London,Athletics,Athletics Women's 100 metres,No medal,Athletics,ATH,True,True
Maria Belimpasaki,F,Greece,GRE,2012,London,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Maria Belimpasaki,F,Greece,GRE,2016,Rio de Janeiro,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,False
Kharikleia Bouda,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Khrysopigi Devetzi,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's Triple Jump,Silver,Athletics,ATH,True,True
Khrysopigi Devetzi,F,Greece,GRE,2008,Beijing,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,True,False
Khrysopigi Devetzi,F,Greece,GRE,2008,Beijing,Athletics,Athletics Women's Triple Jump,Bronze,Athletics,ATH,True,False
Eleni Donta-bali,F,Greece,GRE,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Dimitra Dova,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Dimitra Dova,F,Greece,GRE,2008,Beijing,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True,False
Konstantina Efedaki,F,Greece,GRE,2004,Athina,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,True
Konstantina Efedaki,F,Greece,GRE,2008,Beijing,Athletics,"Athletics Women's 1,500 metres",No medal,Athletics,ATH,True,False
Eleni Filandra,F,Greece,GRE,2012,London,Athletics,Athletics Women's 800 metres,No medal,Athletics,ATH,False,True
Nikoletta Gavera,F,Greece,GRE,1992,Barcelona,Athletics,Athletics Women's High Jump,No medal,Athletics,ATH,False,True
Khrysoula Goudenoudi,F,Greece,GRE,2000,Sydney,Athletics,Athletics Women's 400 metres Hurdles,No medal,Athletics,ATH,True,True
Khrysoula Goudenoudi,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True,False
Thaleia Iakovidou,F,Greece,GRE,2000,Sydney,Athletics,Athletics Women's Pole Vault,No medal,Athletics,ATH,False,True
Khrysostomia Iakovou,F,Greece,GRE,2000,Sydney,Athletics,"Athletics Women's 5,000 metres",No medal,Athletics,ATH,False,True
Sofia Ifantidou,F,Greece,GRE,2012,London,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,True,True
Sofia Ifantidou,F,Greece,GRE,2016,Rio de Janeiro,Athletics,Athletics Women's Heptathlon,No medal,Athletics,ATH,True,False
Giannoula Kafetzi,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's Long Jump,No medal,Athletics,ATH,False,True
Olga Kaidantzi,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,False,True
Dorothea Kalpakidou,F,Greece,GRE,2008,Beijing,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,False,True
Maria Karastamati,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,Athletics,ATH,False,True
Konstantina Kefala,F,Greece,GRE,2012,London,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Anastasia Kelesidou,F,Greece,GRE,1996,Atlanta,Athletics,Athletics Women's Discus Throw,No medal,Athletics,ATH,True,True
Anastasia Kelesidou,F,Greece,GRE,2000,Sydney,Athletics,Athletics Women's Discus Throw,Silver,Athletics,ATH,True,False
Anastasia Kelesidou,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's Discus Throw,Silver,Athletics,ATH,True,False
Fani Khalkia,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's 400 metres Hurdles,Gold,Athletics,ATH,True,True
Fani Khalkia,F,Greece,GRE,2004,Athina,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
