Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Olena Fedorova,F,Ukraine,UKR,2004,Athina,Diving,Diving Women's Springboard,No medal,True
Olena Fedorova,F,Ukraine,UKR,2008,Beijing,Diving,Diving Women's Springboard,No medal,True
Olena Fedorova,F,Ukraine,UKR,2012,London,Diving,Diving Women's Springboard,No medal,True
Olena Fedorova,F,Ukraine,UKR,2012,London,Diving,Diving Women's Synchronized Springboard,No medal,True
Olena Fedorova,F,Ukraine,UKR,2016,Rio de Janeiro,Diving,Diving Women's Springboard,No medal,True
Hanna Krasnoshlyk,F,Ukraine,UKR,2016,Rio de Janeiro,Diving,Diving Women's Platform,No medal,False
Olha Leonova,F,Ukraine,UKR,2004,Athina,Diving,Diving Women's Platform,No medal,False
Anastasiya Nedobiha,F,Ukraine,UKR,2016,Rio de Janeiro,Diving,Diving Women's Springboard,No medal,False
Iryna Pissareva,F,Ukraine,UKR,1996,Atlanta,Diving,Diving Women's Springboard,No medal,False
Viktoriya Potiekhina,F,Ukraine,UKR,2012,London,Diving,Diving Women's Synchronized Platform,No medal,False
Yuliya Prokopchuk,F,Ukraine,UKR,2008,Beijing,Diving,Diving Women's Platform,No medal,True
Yuliya Prokopchuk,F,Ukraine,UKR,2012,London,Diving,Diving Women's Platform,No medal,True
Yuliya Prokopchuk,F,Ukraine,UKR,2012,London,Diving,Diving Women's Synchronized Platform,No medal,True
Yuliya Prokopchuk,F,Ukraine,UKR,2016,Rio de Janeiro,Diving,Diving Women's Platform,No medal,True
Hanna Pysmenska,F,Ukraine,UKR,2008,Beijing,Diving,Diving Women's Springboard,No medal,True
Hanna Pysmenska,F,Ukraine,UKR,2008,Beijing,Diving,Diving Women's Synchronized Springboard,No medal,True
Hanna Pysmenska,F,Ukraine,UKR,2012,London,Diving,Diving Women's Springboard,No medal,True
Hanna Pysmenska,F,Ukraine,UKR,2012,London,Diving,Diving Women's Synchronized Springboard,No medal,True
Svitlana Serbina,F,Ukraine,UKR,1996,Atlanta,Diving,Diving Women's Platform,No medal,True
Svitlana Serbina,F,Ukraine,UKR,2000,Sydney,Diving,Diving Women's Platform,No medal,True
Hanna Sorokina,F,Ukraine,UKR,2000,Sydney,Diving,Diving Women's Springboard,No medal,True
Hanna Sorokina,F,Ukraine,UKR,2000,Sydney,Diving,Diving Women's Synchronized Springboard,Bronze,True
Hanna Sorokina,F,Ukraine,UKR,2004,Athina,Diving,Diving Women's Springboard,No medal,True
Mariya Voloshchenko,F,Ukraine,UKR,2008,Beijing,Diving,Diving Women's Synchronized Springboard,No medal,False
Olha Yefimenko,F,Ukraine,UKR,2000,Sydney,Diving,Diving Women's Springboard,No medal,False
Olena Zhupina,F,Ukraine,UKR,1996,Atlanta,Diving,Diving Women's Springboard,No medal,True
Olena Zhupina,F,Ukraine,UKR,1996,Atlanta,Diving,Diving Women's Platform,No medal,True
Olena Zhupina,F,Ukraine,UKR,2000,Sydney,Diving,Diving Women's Platform,No medal,True
Olena Zhupina,F,Ukraine,UKR,2000,Sydney,Diving,Diving Women's Synchronized Springboard,Bronze,True
Olena Zhupina,F,Ukraine,UKR,2004,Athina,Diving,Diving Women's Platform,No medal,True
Viktoriya Kesar,F,Ukraine,UKR,2020,Tokyo,Diving,Women's 3m Springboard,No medal,True
Sofiia Lyskun,F,Ukraine,UKR,2020,Tokyo,Diving,Women's 10m Platform,No medal,True
Anna Pysmenska,F,Ukraine,UKR,2020,Tokyo,Diving,Women's 3m Springboard,No medal,True
Kseniia Bailo,F,Ukraine,UKR,2024,Paris,Diving,Women's Synchronised 10m Platform,No medal,False
Sofiia Lyskun,F,Ukraine,UKR,2024,Paris,Diving,Women's 10m Platform,No medal,True
Sofiia Lyskun,F,Ukraine,UKR,2024,Paris,Diving,Women's Synchronised 10m Platform,No medal,True
Viktoriya Kesar,F,Ukraine,UKR,2024,Paris,Diving,Women's 3m Springboard,No medal,True
Viktoriya Kesar,F,Ukraine,UKR,2024,Paris,Diving,Women's Synchronised 3m Springboard,No medal,True
Anna Pysmenska,F,Ukraine,UKR,2024,Paris,Diving,Women's Synchronised 3m Springboard,No medal,True
