Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Bla (bogschtz),M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Zoltn Berkes,M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Dnes (bikr),M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Istvn (hircsk),M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Lszl (cerva),M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Bla Hray,M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Gyula (konort),M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Gusztv (lifka),M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Rbert (lifka),M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Gyrgy Marg,M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Ferenc Mikls,M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Ferenc (sztoics),M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Zoltn Turcsnyi,M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Tams Mrffy-mantuano,M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
Gza Teleki,M,Hungary,HUN,1936,Berlin,Hockey,Hockey Men's Hockey,No medal,False
