Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Jack Jr.,M,United States,USA,1988,Seoul,Archery,Archery Men's Individual,Gold,Archery,ARC,True
Jack Jr.,M,United States,USA,1988,Seoul,Archery,Archery Men's Team,Silver,Archery,ARC,True
Jack Jr.,M,United States,USA,1992,Barcelona,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Jack Jr.,M,United States,USA,1992,Barcelona,Archery,Archery Men's Team,No medal,Archery,ARC,True
Edward Bruce,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double American Round,No medal,Archery,ARC,True
Edward Bruce,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double York Round,No medal,Archery,ARC,True
George Bryant,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double American Round,Gold,Archery,ARC,True
George Bryant,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double York Round,Gold,Archery,ARC,True
Wallace Bryant,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double American Round,No medal,Archery,ARC,True
Wallace Bryant,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double York Round,No medal,Archery,ARC,True
Amos Casselman,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double American Round,No medal,Archery,ARC,False
William Clark,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double American Round,No medal,Archery,ARC,False
Cyrus Dallin,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double American Round,No medal,Archery,ARC,True
Cyrus Dallin,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double York Round,No medal,Archery,ARC,True
Samuel Duvall,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double American Round,No medal,Archery,ARC,False
Edwin Eliason,M,United States,USA,1972,Munich,Archery,Archery Men's Individual,No medal,Archery,ARC,False
Brady Ellison,M,United States,USA,2008,Beijing,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Brady Ellison,M,United States,USA,2008,Beijing,Archery,Archery Men's Team,No medal,Archery,ARC,True
Brady Ellison,M,United States,USA,2012,London,Archery,Archery Men's Individual,No medal,Archery,ARC,True
Brady Ellison,M,United States,USA,2012,London,Archery,Archery Men's Team,Silver,Archery,ARC,True
Brady Ellison,M,United States,USA,2016,Rio de Janeiro,Archery,Archery Men's Individual,Bronze,Archery,ARC,True
Brady Ellison,M,United States,USA,2016,Rio de Janeiro,Archery,Archery Men's Team,Silver,Archery,ARC,True
Edward Frentz,M,United States,USA,1904,St. Louis,Archery,Archery Men's Double American Round,No medal,Archery,ARC,True
