Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Patrina Allen,F,Jamaica,JAM,2000,Sydney,Athletics,Athletics Women's 400 metres Hurdles,No medal,True
Patrina Allen,F,Jamaica,JAM,2004,Athina,Athletics,Athletics Women's 400 metres Hurdles,No medal,True
Rose (-morrison),F,Jamaica,JAM,1972,Munich,Athletics,Athletics Women's 100 metres,No medal,True
Rose (-morrison),F,Jamaica,JAM,1972,Munich,Athletics,Athletics Women's 200 metres,No medal,True
Rose (-morrison),F,Jamaica,JAM,1972,Munich,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,True
Rose (-morrison),F,Jamaica,JAM,1976,Montreal,Athletics,Athletics Women's 100 metres,No medal,True
Rose (-morrison),F,Jamaica,JAM,1976,Montreal,Athletics,Athletics Women's 200 metres,No medal,True
Rose (-morrison),F,Jamaica,JAM,1976,Montreal,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,True
Rose (-morrison),F,Jamaica,JAM,1980,Moskva,Athletics,Athletics Women's 100 metres,No medal,True
Rose (-morrison),F,Jamaica,JAM,1980,Moskva,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,True
Aleen Bailey,F,Jamaica,JAM,2004,Athina,Athletics,Athletics Women's 100 metres,No medal,True
Aleen Bailey,F,Jamaica,JAM,2004,Athina,Athletics,Athletics Women's 200 metres,No medal,True
Aleen Bailey,F,Jamaica,JAM,2004,Athina,Athletics,Athletics Women's 4 x 100 metres Relay,Gold,True
Aleen Bailey,F,Jamaica,JAM,2008,Beijing,Athletics,Athletics Women's 4 x 100 metres Relay,No medal,True
Michelle Ballentine,F,Jamaica,JAM,2004,Athina,Athletics,Athletics Women's 800 metres,No medal,False
Tracey Barnes,F,Jamaica,JAM,1996,Atlanta,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,False
Tarasue Barnett,F,Jamaica,JAM,2016,Rio de Janeiro,Athletics,Athletics Women's Discus Throw,No medal,False
Kimberly Barrett,F,Jamaica,JAM,2004,Athina,Athletics,Athletics Women's Shot Put,No medal,False
Karen Beautle,F,Jamaica,JAM,2000,Sydney,Athletics,Athletics Women's High Jump,No medal,False
Vinton Beckett,F,Jamaica,JAM,1948,London,Athletics,Athletics Women's 80 metres Hurdles,No medal,True
Vinton Beckett,F,Jamaica,JAM,1948,London,Athletics,Athletics Women's High Jump,No medal,True
Vinton Beckett,F,Jamaica,JAM,1948,London,Athletics,Athletics Women's Long Jump,No medal,True
Allison Beckford,F,Jamaica,JAM,2004,Athina,Athletics,Athletics Women's 400 metres,No medal,False
