Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Teresa Abelleira,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Laia Aleixandri,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Ona Batlle,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Aitana Bonmati,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Mariona Caldentey,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Olga Carmona,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Laia Codina,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Cata Coll,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
del Athenea,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Lucia Garcia,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Patri Guijarro,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Jennifer Hermoso,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Oihane Hernandez,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Elene Lete,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Vicky Lopez,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Maria Mendez,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Eva Navarro,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Salma Paralluelo,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Irene Paredes,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Alexia Putellas,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Alba Redondo,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
Misa Rodriguez,F,Spain,ESP,2024,Paris,Football,Women,No medal,Women,FBL,False
