Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Lautaro Acosta,M,Argentina,ARG,2008,Beijing,Football,Football Men's Football,Gold,Football,FBL,False
Rubn Agero,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Sergio Castillo,M,Argentina,ARG,2008,Beijing,Football,Football Men's Football,Gold,Football,FBL,False
Mauro Airez,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Carlos Moreno,M,Argentina,ARG,1988,Seoul,Football,Football Men's Football,No medal,Football,FBL,False
Matas Almeyda,M,Argentina,ARG,1996,Atlanta,Football,Football Men's Football,Silver,Football,FBL,False
Santiago Ascacibar,M,Argentina,ARG,2016,Rio de Janeiro,Football,Football Men's Football,No medal,Football,FBL,False
Roberto Ayala,M,Argentina,ARG,1996,Atlanta,Football,Football Men's Football,Silver,Football,FBL,True
Roberto Ayala,M,Argentina,ARG,2004,Athina,Football,Football Men's Football,Gold,Football,FBL,True
ver Banega,M,Argentina,ARG,2008,Beijing,Football,Football Men's Football,Gold,Football,FBL,False
Christian Bassedas,M,Argentina,ARG,1996,Atlanta,Football,Football Men's Football,Silver,Football,FBL,False
Andrs Bertolotti,M,Argentina,ARG,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False
Ludovico Bidoglio,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver,Football,FBL,False
Carlos Bilardo,M,Argentina,ARG,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False
Roberto Blanco,M,Argentina,ARG,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False
Roberto Bonanno,M,Argentina,ARG,1960,Roma,Football,Football Men's Football,No medal,Football,FBL,False
ngel Garclandez,M,Argentina,ARG,1928,Amsterdam,Football,Football Men's Football,Silver,Football,FBL,False
Carlos Bossio,M,Argentina,ARG,1996,Atlanta,Football,Football Men's Football,Silver,Football,FBL,False
Carlos Bulla,M,Argentina,ARG,1964,Tokyo,Football,Football Men's Football,No medal,Football,FBL,False
Diego Rende,M,Argentina,ARG,2008,Beijing,Football,Football Men's Football,Gold,Football,FBL,False
Nicols Burdisso,M,Argentina,ARG,2004,Athina,Football,Football Men's Football,Gold,Football,FBL,False
