Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Elbieta (-kamiska),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Elbieta (-kamiska),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Elbieta (-kamiska),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Elbieta (-kamiska),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Elbieta (-kamiska),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Elbieta (-kamiska),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Magorzata Barlak-kamasiska,F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Magorzata Barlak-kamasiska,F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Magorzata Barlak-kamasiska,F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Magorzata Barlak-kamasiska,F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Magorzata Barlak-kamasiska,F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Magorzata Barlak-kamasiska,F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Joanna (-bronarska),F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Joanna (-bronarska),F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Joanna (-bronarska),F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Joanna (-bronarska),F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Joanna (-bronarska),F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Joanna (-bronarska),F,Poland,POL,1972,Munich,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Gerda (-krajciczek),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Gerda (-krajciczek),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Gerda (-krajciczek),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Gerda (-krajciczek),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Gerda (-krajciczek),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Gerda (-krajciczek),F,Poland,POL,1964,Tokyo,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Magorzata (-gawe),F,Poland,POL,1968,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
Magorzata (-gawe),F,Poland,POL,1968,Mexico City,Gymnastics,Gymnastics Women's Team All-Around,No medal,True
Magorzata (-gawe),F,Poland,POL,1968,Mexico City,Gymnastics,Gymnastics Women's Floor Exercise,No medal,True
Magorzata (-gawe),F,Poland,POL,1968,Mexico City,Gymnastics,Gymnastics Women's Horse Vault,No medal,True
Magorzata (-gawe),F,Poland,POL,1968,Mexico City,Gymnastics,Gymnastics Women's Uneven Bars,No medal,True
Magorzata (-gawe),F,Poland,POL,1968,Mexico City,Gymnastics,Gymnastics Women's Balance Beam,No medal,True
Alina (-pawicka),F,Poland,POL,1936,Berlin,Gymnastics,Gymnastics Women's Team All-Around,No medal,False
Halina (-wojtaszek),F,Poland,POL,1968,Mexico City,Gymnastics,Gymnastics Women's Individual All-Around,No medal,True
