Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Sarah (-coltman),F,Zimbabwe,ZIM,1964,Tokyo,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Sarah (-coltman),F,Zimbabwe,ZIM,1964,Tokyo,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Tracy Cox-smyth,F,Zimbabwe,ZIM,1988,Seoul,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Tracy Cox-smyth,F,Zimbabwe,ZIM,1992,Barcelona,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,False
Lindsay Grant-stuart,F,Zimbabwe,ZIM,1964,Tokyo,Diving,Diving Women's Springboard,No medal,Diving,DIV,False,True
Deborah Hill,F,Zimbabwe,ZIM,1980,Moskva,Diving,Diving Women's Springboard,No medal,Diving,DIV,False,True
Lesley Smith,F,Zimbabwe,ZIM,1984,Los Angeles,Diving,Diving Women's Springboard,No medal,Diving,DIV,False,True
Antonette (-batchelor),F,Zimbabwe,ZIM,1980,Moskva,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,True
Antonette (-batchelor),F,Zimbabwe,ZIM,1980,Moskva,Diving,Diving Women's Platform,No medal,Diving,DIV,True,True
Antonette (-batchelor),F,Zimbabwe,ZIM,1984,Los Angeles,Diving,Diving Women's Springboard,No medal,Diving,DIV,True,False
