Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Vincent Angban,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Benjamin Angoua,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Mamadou Bagayoko,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Souleymane Bamba,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Sekou Ciss,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Kafoumba Coulibaly,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Ousman Diarrassouba,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Franck Djedje,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Abraham Guie-gneki,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Salomon Kalou,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Herv Kambou,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Emmanuel Kon,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Gervais Kouassi,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Anthony Moura-komenan,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Jean-Etienne N'gossan,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
Serges Sfondo,M,Cote D'Ivoire,CIV,2008,Beijing,Football,Football Men's Football,No medal,False
