Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Gideon Ariel,M,Israel,ISR,1960,Roma,Athletics,Athletics Men's Shot Put,No medal,Athletics,ATH,True,True
Gideon Ariel,M,Israel,ISR,1964,Tokyo,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,True,False
Aleksandr Averbukh,M,Israel,ISR,2000,Sydney,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True,True
Aleksandr Averbukh,M,Israel,ISR,2004,Athina,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True,False
Aleksandr Averbukh,M,Israel,ISR,2008,Beijing,Athletics,Athletics Men's Pole Vault,No medal,Athletics,ATH,True,False
Arieh Batun-kleinstub,M,Israel,ISR,1952,Helsinki,Athletics,Athletics Men's High Jump,No medal,Athletics,ATH,False,True
Vadim Bavikin,M,Israel,ISR,1992,Barcelona,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,False,True
Aleksey Bazarov,M,Israel,ISR,1992,Barcelona,Athletics,Athletics Men's 400 metres Hurdles,No medal,Athletics,ATH,False,True
Asaf Bimro,M,Israel,ISR,2004,Athina,Athletics,Athletics Men's Marathon,No medal,Athletics,ATH,False,True
Baruch Feinberg,M,Israel,ISR,1960,Roma,Athletics,Athletics Men's Javelin Throw,No medal,Athletics,ATH,False,True
Orion Gallin,M,Israel,ISR,1952,Helsinki,Athletics,Athletics Men's Discus Throw,No medal,Athletics,ATH,False,True
Arie Gamliel,M,Israel,ISR,1984,Los Angeles,Athletics,"Athletics Men's 5,000 metres",No medal,Athletics,ATH,True,True
Arie Gamliel,M,Israel,ISR,1984,Los Angeles,Athletics,"Athletics Men's 10,000 metres",No medal,Athletics,ATH,True,True
Amos Gilad,M,Israel,ISR,1964,Tokyo,Athletics,Athletics Men's 800 metres,No medal,Athletics,ATH,False,True
