Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Vilma Gngora,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Mara Guevara,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Yuneisy Rivero,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Yamila Degrase,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Laritza Gallardo,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Yamila Castell,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Hayd Castro,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Luisa Gonzlez,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Estela Salazar,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Yarisleidis Ramrez,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Diamela Salas,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Niolis Creach,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Olga Fernndez,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Mara Santana,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
Mara Zamora,F,Cuba,CUB,2000,Sydney,Softball,Softball Women's Softball,No medal,False
