Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Sandra Moreno,F,Bolivia,BOL,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Claudia Ibaez,F,Bolivia,BOL,2012,London,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,False,True
Gloria Panoso,F,Bolivia,BOL,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Sonia Huanca,F,Bolivia,BOL,2008,Beijing,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
ngela Chirivechz,F,Bolivia,BOL,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,False,True
Nelly (-alandia),F,Bolivia,BOL,1984,Los Angeles,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Wendy Aliaga,F,Bolivia,BOL,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,False,True
Stefany Gemio,F,Bolivia,BOL,2016,Rio de Janeiro,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,False,True
Mor Flores,F,Bolivia,BOL,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,False,True
Geovanna (morejon-),F,Bolivia,BOL,1996,Atlanta,Athletics,Athletics Women's 10 kilometres Walk,No medal,Athletics,ATH,True,True
Geovanna (morejon-),F,Bolivia,BOL,2000,Sydney,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,True,False
Geovanna (morejon-),F,Bolivia,BOL,2004,Athina,Athletics,Athletics Women's 20 kilometres Walk,No medal,Athletics,ATH,True,False
Rosmery Guarachi,F,Bolivia,BOL,2016,Rio de Janeiro,Athletics,Athletics Women's Marathon,No medal,Athletics,ATH,False,True
Jacqueline Inturias,F,Bolivia,BOL,1992,Barcelona,Athletics,Athletics Women's 200 metres,No medal,Athletics,ATH,True,True
Jacqueline Inturias,F,Bolivia,BOL,1992,Barcelona,Athletics,Athletics Women's 400 metres,No medal,Athletics,ATH,True,True
Jacqueline Inturias,F,Bolivia,BOL,1992,Barcelona,Athletics,Athletics Women's 4 x 400 metres Relay,No medal,Athletics,ATH,True,True
Angela Castro,F,Bolivia,BOL,2020,Tokyo,Athletics,Women's 20km Race Walk,No medal,Women's,ATH,False,True
Guadalupe Torrez,F,Bolivia,BOL,2024,Paris,Athletics,Women's 100m,No medal,Women's,ATH,False,True
