Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events,First Event
Nabil Tahlak,M,United Arab Emirates,UAE,1996,Atlanta,Shooting,"Shooting Men's Air Rifle, 10 metres",No medal,Shooting,SHO,False,True
Dhaher Al-aryani,M,United Arab Emirates,UAE,2012,London,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,False,True
Khaled Al-kaabi,M,United Arab Emirates,UAE,2016,Rio de Janeiro,Shooting,Shooting Men's Double Trap,No medal,Shooting,SHO,False,True
Ahmed Al-maktoum,M,United Arab Emirates,UAE,2000,Sydney,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,True,True
Ahmed Al-maktoum,M,United Arab Emirates,UAE,2000,Sydney,Shooting,Shooting Men's Double Trap,No medal,Shooting,SHO,True,True
Ahmed Al-maktoum,M,United Arab Emirates,UAE,2004,Athina,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,True,False
Ahmed Al-maktoum,M,United Arab Emirates,UAE,2004,Athina,Shooting,Shooting Men's Double Trap,Gold,Shooting,SHO,True,False
Ahmed Al-maktoum,M,United Arab Emirates,UAE,2008,Beijing,Shooting,Shooting Men's Trap,No medal,Shooting,SHO,True,False
Ahmed Al-maktoum,M,United Arab Emirates,UAE,2008,Beijing,Shooting,Shooting Men's Double Trap,No medal,Shooting,SHO,True,False
Juma Al-maktoum,M,United Arab Emirates,UAE,2012,London,Shooting,Shooting Men's Double Trap,No medal,Shooting,SHO,False,True
Saeed Al-maktoum,M,United Arab Emirates,UAE,2000,Sydney,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,True
Saeed Al-maktoum,M,United Arab Emirates,UAE,2004,Athina,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,False
Saeed Al-maktoum,M,United Arab Emirates,UAE,2008,Beijing,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,False
Saeed Al-maktoum,M,United Arab Emirates,UAE,2012,London,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,False
Saeed Al-maktoum,M,United Arab Emirates,UAE,2016,Rio de Janeiro,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,True,False
Saif Futtais,M,United Arab Emirates,UAE,2016,Rio de Janeiro,Shooting,Shooting Men's Skeet,No medal,Shooting,SHO,False,True
Saif Bin,M,United Arab Emirates,UAE,2020,Tokyo,Shooting,Skeet Men,No medal,Skeet,SHO,False,True
