Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Joo Azevedo,M,Portugal,POR,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Joo Azevedo,M,Portugal,POR,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Joo Barrento,M,Portugal,POR,1948,London,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Joo Barrento,M,Portugal,POR,1948,London,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Jos Beltro,M,Portugal,POR,1936,Berlin,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Jos Beltro,M,Portugal,POR,1936,Berlin,Equestrianism,"Equestrianism Men's Jumping, Team",Bronze,True
Antnio Brz,M,Portugal,POR,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Individual",No medal,True
Antnio Brz,M,Portugal,POR,1992,Barcelona,Equestrianism,"Equestrianism Mixed Three-Day Event, Team",No medal,True
Francisco Caldeira,M,Portugal,POR,1972,Munich,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Francisco Caldeira,M,Portugal,POR,1972,Munich,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Henrique Callado,M,Portugal,POR,1948,London,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Henrique Callado,M,Portugal,POR,1948,London,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Henrique Callado,M,Portugal,POR,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Individual",No medal,True
Henrique Callado,M,Portugal,POR,1952,Helsinki,Equestrianism,"Equestrianism Men's Jumping, Team",No medal,True
Henrique Callado,M,Portugal,POR,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Henrique Callado,M,Portugal,POR,1956,Stockholm,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Henrique Callado,M,Portugal,POR,1960,Roma,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Henrique Callado,M,Portugal,POR,1960,Roma,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Henrique Callado,M,Portugal,POR,1964,Tokyo,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Carlos Campos,M,Portugal,POR,1972,Munich,Equestrianism,"Equestrianism Mixed Jumping, Individual",No medal,True
Carlos Campos,M,Portugal,POR,1972,Munich,Equestrianism,"Equestrianism Mixed Jumping, Team",No medal,True
Gonalo Conchinhas,M,Portugal,POR,2012,London,Equestrianism,"Equestrianism Mixed Dressage, Individual",No medal,False
