Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Nadiya (-fortunatova),F,Ukraine,UKR,2004,Athina,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,False
Olha Kharlan,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,True
Olha Kharlan,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's Sabre, Team",Gold,Fencing,FEN,True
Olha Kharlan,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's Sabre, Individual",Bronze,Fencing,FEN,True
Olha Kharlan,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",Bronze,Fencing,FEN,True
Olha Kharlan,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Silver,Fencing,FEN,True
Olena Khomrova,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,True
Olena Khomrova,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's Sabre, Team",Gold,Fencing,FEN,True
Olena Koltsova,F,Ukraine,UKR,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Olena Koltsova,F,Ukraine,UKR,2000,Sydney,Fencing,"Fencing Women's Foil, Team",No medal,Fencing,FEN,True
Alina Komashchuk,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,True
Alina Komashchuk,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Silver,Fencing,FEN,True
Olena Kravatska,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,True
Olena Kravatska,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Silver,Fencing,FEN,True
Olena Kryvytska,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Olena Kryvytska,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Olena Kryvytska,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Olena Kryvytska,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Olha Leleiko,F,Ukraine,UKR,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Olha Leleiko,F,Ukraine,UKR,2000,Sydney,Fencing,"Fencing Women's Foil, Team",No medal,Fencing,FEN,True
Olha Leleiko,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Olha Leleiko,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Olha Leleiko,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Darina Nedashkivska,F,Ukraine,UKR,2004,Athina,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,False
Kseniya Panteleieva,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Kseniya Panteleieva,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Kseniya Panteleieva,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Kseniya Panteleieva,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Anfisa Pochkalova,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Anfisa Pochkalova,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Halyna Pundyk,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's Sabre, Individual",No medal,Fencing,FEN,True
Halyna Pundyk,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's Sabre, Team",Gold,Fencing,FEN,True
Yana Shemiakina,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Yana Shemiakina,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's epee, Individual",Gold,Fencing,FEN,True
Yana Shemiakina,F,Ukraine,UKR,2012,London,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Yana Shemiakina,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,True
Yana Shemiakina,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's epee, Team",No medal,Fencing,FEN,True
Viktoriya Titova,F,Ukraine,UKR,1996,Atlanta,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,False
Liudmyla Vasylieva,F,Ukraine,UKR,2000,Sydney,Fencing,"Fencing Women's Foil, Individual",No medal,Fencing,FEN,True
Liudmyla Vasylieva,F,Ukraine,UKR,2000,Sydney,Fencing,"Fencing Women's Foil, Team",No medal,Fencing,FEN,True
Olena Voronina,F,Ukraine,UKR,2016,Rio de Janeiro,Fencing,"Fencing Women's Sabre, Team",Silver,Fencing,FEN,False
Yeva Vybornova,F,Ukraine,UKR,1996,Atlanta,Fencing,"Fencing Women's epee, Individual",No medal,Fencing,FEN,False
Olha Zhovnir,F,Ukraine,UKR,2008,Beijing,Fencing,"Fencing Women's Sabre, Team",Gold,Fencing,FEN,False
Olga Kharlan,F,Ukraine,UKR,2020,Tokyo,Fencing,Women's Sabre Individual,No medal,Women's,FEN,True
Olena Kryvytska,F,Ukraine,UKR,2020,Tokyo,Fencing,Women's Épée Individual,No medal,Women's,FEN,True
Yuliia Bakastova,F,Ukraine,UKR,2024,Paris,Fencing,Women's Sabre Team,Gold,Women's,FEN,False
Olena Kravatska,F,Ukraine,UKR,2024,Paris,Fencing,Women's Sabre Individual,No medal,Women's,FEN,True
Olena Kravatska,F,Ukraine,UKR,2024,Paris,Fencing,Women's Sabre Team,Gold,Women's,FEN,True
Alina Komashchuk,F,Ukraine,UKR,2024,Paris,Fencing,Women's Sabre Individual,No medal,Women's,FEN,True
Alina Komashchuk,F,Ukraine,UKR,2024,Paris,Fencing,Women's Sabre Team,Gold,Women's,FEN,True
Olena Kryvytska,F,Ukraine,UKR,2024,Paris,Fencing,Women's Épée Individual,No medal,Women's,FEN,True
Olena Kryvytska,F,Ukraine,UKR,2024,Paris,Fencing,Women's Épée Team,No medal,Women's,FEN,True
Vlada Kharkova,F,Ukraine,UKR,2024,Paris,Fencing,Women's Épée Individual,No medal,Women's,FEN,True
Vlada Kharkova,F,Ukraine,UKR,2024,Paris,Fencing,Women's Épée Team,No medal,Women's,FEN,True
Feybi Bezhura,F,Ukraine,UKR,2024,Paris,Fencing,Women's Épée Individual,No medal,Women's,FEN,True
Feybi Bezhura,F,Ukraine,UKR,2024,Paris,Fencing,Women's Épée Team,No medal,Women's,FEN,True
Darja Varfolomyeyeva,F,Ukraine,UKR,2024,Paris,Fencing,Women's Épée Team,No medal,Women's,FEN,False
Olga Kharlan,F,Ukraine,UKR,2024,Paris,Fencing,Women's Sabre Individual,Bronze,Women's,FEN,True
Olga Kharlan,F,Ukraine,UKR,2024,Paris,Fencing,Women's Sabre Team,Gold,Women's,FEN,True
