Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Jeffrey Alleyne,M,Canada,CAN,1960,Roma,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Troy Amos-ross,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,True
Troy Amos-ross,M,Canada,CAN,2000,Sydney,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,True
Dale Anderson,M,Canada,CAN,1972,Munich,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Marvin Arneson,M,Canada,CAN,1968,Mexico City,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Francisco Battaglia,M,Canada,CAN,1928,Amsterdam,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Edward Beattie,M,Canada,CAN,1956,Melbourne,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
P. Blanger,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Marcel Bellefeuille,M,Canada,CAN,1960,Roma,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Jean-Franois Bergeron,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Super-Heavyweight,No medal,Boxing,BOX,False
Artur Binkowski,M,Canada,CAN,2000,Sydney,Boxing,Boxing Men's Super-Heavyweight,No medal,Boxing,BOX,False
Movladdin Biyarslanov,M,Canada,CAN,2016,Rio de Janeiro,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Leslie Black,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Jerald Blackburn,M,Canada,CAN,1948,London,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Phillip Boudreault,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Robert Brown,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Agnew Burlie,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Jacob Butula,M,Canada,CAN,1952,Helsinki,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
John Callura,M,Canada,CAN,1932,Los Angeles,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Maurice Camyr,M,Canada,CAN,1936,Berlin,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Donald Carrick,M,Canada,CAN,1928,Amsterdam,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Charles Chase,M,Canada,CAN,1952,Helsinki,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Alphonse Chevrier,M,Canada,CAN,1928,Amsterdam,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Christopher Clarke,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Custio Clayton,M,Canada,CAN,2012,London,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Ian Clyde,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Gerald Collins,M,Canada,CAN,1956,Melbourne,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Frederick Daigle,M,Canada,CAN,1948,London,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Asif Dar,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
David Defiagbon,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Heavyweight,Silver,Boxing,BOX,False
Frederick Desrosiers,M,Canada,CAN,1964,Tokyo,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
William Dewit,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Heavyweight,Silver,Boxing,BOX,False
Raymond Downey,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Light-Middleweight,Bronze,Boxing,BOX,True
Raymond Downey,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,True
Richard Duff,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
William Dunlop,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Nicholas Farrell,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Adam Faul,M,Canada,CAN,1948,London,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Domenic (-filane),M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,True
Domenic (-filane),M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,True
Richard Findlay,M,Canada,CAN,1968,Mexico City,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Roger Fortin,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Benot Gaudet,M,Canada,CAN,2004,Athina,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Francisco Genovese,M,Canada,CAN,1932,Los Angeles,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Bryan Gibson,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Thomas Glesby,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,True
Thomas Glesby,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Super-Heavyweight,No medal,Boxing,BOX,True
Vincent Glionna,M,Canada,CAN,1928,Amsterdam,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Wayne Gordon,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Clifford Graham,M,Canada,CAN,1920,Antwerpen,Boxing,Boxing Men's Bantamweight,Silver,Boxing,BOX,True
Clifford Graham,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,True
Howard Grant,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Horace Gwynne,M,Canada,CAN,1932,Los Angeles,Boxing,Boxing Men's Bantamweight,Gold,Boxing,BOX,False
Edward Haddad,M,Canada,CAN,1948,London,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Leslie Hamilton,M,Canada,CAN,1972,Munich,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Thomas Henning,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
John Henry,M,Canada,CAN,1964,Tokyo,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,True
John Henry,M,Canada,CAN,1968,Mexico City,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,True
Montgomery Herscovitch,M,Canada,CAN,1920,Antwerpen,Boxing,Boxing Men's Middleweight,Bronze,Boxing,BOX,False
Ralph Hosack,M,Canada,CAN,1956,Melbourne,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Camille Huard,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
William Irwin,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Christopher Ius,M,Canada,CAN,1972,Munich,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,True
Christopher Ius,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,True
Christopher Johnson,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Middleweight,Bronze,Boxing,BOX,False
Kirk Johnson,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
John Kalbhenn,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Simon Kean,M,Canada,CAN,2012,London,Boxing,Boxing Men's Super-Heavyweight,No medal,Boxing,BOX,False
John Keenan,M,Canada,CAN,1948,London,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Roy Keenan,M,Canada,CAN,1952,Helsinki,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
John Keller,M,Canada,CAN,1932,Los Angeles,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Clayton Kenny,M,Canada,CAN,1952,Helsinki,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Andrew Kooner,M,Canada,CAN,2000,Sydney,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,True
Andrew Kooner,M,Canada,CAN,2004,Athina,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,True
Brent Kosolofski,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Walter Kozak,M,Canada,CAN,1956,Melbourne,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Hercules Kyvelos,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Joseph Lacelle,M,Canada,CAN,1936,Berlin,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Claude Lambert,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Bantamweight,No medal,Boxing,BOX,False
Denis Lambert,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Louis Lavoie,M,Canada,CAN,1932,Los Angeles,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Mark Leduc,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Light-Welterweight,Silver,Boxing,BOX,False
Douglas Lewis,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Welterweight,Bronze,Boxing,BOX,False
Lennox Lewis,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Super-Heavyweight,No medal,Boxing,BOX,True
Lennox Lewis,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Super-Heavyweight,Gold,Boxing,BOX,True
John Macgregor,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Scott Macintosh,M,Canada,CAN,2000,Sydney,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Robert Malouf,M,Canada,CAN,1952,Helsinki,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Gabriele Mancini,M,Canada,CAN,1960,Roma,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Anthony Mancini,M,Canada,CAN,1932,Los Angeles,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Egerton Marcus,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Middleweight,Silver,Boxing,BOX,False
William Marquart,M,Canada,CAN,1936,Berlin,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Frank (salvagio-),M,Canada,CAN,1928,Amsterdam,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Jose Martinez,M,Canada,CAN,1972,Munich,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Leslie Mason,M,Canada,CAN,1956,Melbourne,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
George Maughan,M,Canada,CAN,1932,Los Angeles,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Michael Mcgowan,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Sidney Mcknight,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False
James Iii,M,Canada,CAN,1956,Melbourne,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Carroll Morgan,M,Canada,CAN,1972,Munich,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Clarence Newton,M,Canada,CAN,1920,Antwerpen,Boxing,Boxing Men's Lightweight,Bronze,Boxing,BOX,False
Patrick Newton,M,Canada,CAN,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Marty O'donnell,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Robert Olson,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Light-Flyweight,No medal,Boxing,BOX,False
Donald Orr,M,Canada,CAN,2000,Sydney,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Shawn O'sullivan,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Light-Middleweight,Silver,Boxing,BOX,False
Donato Paduano,M,Canada,CAN,1968,Mexico City,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
James Pagendam,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Stephen Pagendam,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Roger Palmer,M,Canada,CAN,1964,Tokyo,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,False
Jean-Thenistor Pascal,M,Canada,CAN,2004,Athina,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Casey Patton,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Michael Prevost,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Light-Middleweight,No medal,Boxing,BOX,False
Georges Prud'homme,M,Canada,CAN,1920,Antwerpen,Boxing,Boxing Men's Middleweight,Silver,Boxing,BOX,False
William Rankin,M,Canada,CAN,1920,Antwerpen,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Samuel Rennie,M,Canada,CAN,1924,Paris,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Harvey Reti,M,Canada,CAN,1964,Tokyo,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
Carmen Rinke,M,Canada,CAN,1976,Montreal,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Oleg Sandulo,M,Canada,CAN,1948,London,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Raoul Sarrazin,M,Canada,CAN,1960,Roma,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,False
James Saunders,M,Canada,CAN,1952,Helsinki,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Joseph Savoie,M,Canada,CAN,1948,London,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Julius Schneider,M,Canada,CAN,1920,Antwerpen,Boxing,Boxing Men's Welterweight,Gold,Boxing,BOX,False
Oliver Shanks,M,Canada,CAN,1936,Berlin,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Mark Simmons,M,Canada,CAN,2000,Sydney,Boxing,Boxing Men's Heavyweight,No medal,Boxing,BOX,False
Raymond Smillie,M,Canada,CAN,1928,Amsterdam,Boxing,Boxing Men's Welterweight,Bronze,Boxing,BOX,False
Manuel Sobral,M,Canada,CAN,1988,Seoul,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,False
Trevor Stewardson,M,Canada,CAN,2004,Athina,Boxing,Boxing Men's Light-Heavyweight,No medal,Boxing,BOX,False
Michael Strange,M,Canada,CAN,1992,Barcelona,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,True
Michael Strange,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Lightweight,No medal,Boxing,BOX,True
Michael Strange,M,Canada,CAN,2000,Sydney,Boxing,Boxing Men's Light-Welterweight,No medal,Boxing,BOX,True
Randall Thompson,M,Canada,CAN,1996,Atlanta,Boxing,Boxing Men's Middleweight,No medal,Boxing,BOX,False
Adam Trupish,M,Canada,CAN,2004,Athina,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,True
Adam Trupish,M,Canada,CAN,2008,Beijing,Boxing,Boxing Men's Welterweight,No medal,Boxing,BOX,True
Arthur Turner,M,Canada,CAN,1920,Antwerpen,Boxing,Boxing Men's Flyweight,No medal,Boxing,BOX,False
Frederick Volkert,M,Canada,CAN,1928,Amsterdam,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Dale Walters,M,Canada,CAN,1984,Los Angeles,Boxing,Boxing Men's Bantamweight,Bronze,Boxing,BOX,False
Leonard Walters,M,Canada,CAN,1952,Helsinki,Boxing,Boxing Men's Featherweight,No medal,Boxing,BOX,False
Wyatt Sanford,M,Canada,CAN,2020,Tokyo,Boxing,Men's Welter (63-69kg),No medal,Men's,BOX,True
Wyatt Sanford,M,Canada,CAN,2024,Paris,Boxing,Men's 63.5kg,Bronze,Men's,BOX,True
