Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Discipline,Event Code,Multiple Events
Ragnhild Aamodt,F,Norway,NOR,2008,Beijing,Handball,Handball Women's Handball,Gold,Handball,HBL,False
Ida Alstad,F,Norway,NOR,2012,London,Handball,Handball Women's Handball,Gold,Handball,HBL,True
Ida Alstad,F,Norway,NOR,2016,Rio de Janeiro,Handball,Handball Women's Handball,Bronze,Handball,HBL,True
Kjerstin Andersen,F,Norway,NOR,1988,Seoul,Handball,Handball Women's Handball,Silver,Handball,HBL,False
Emilie Arntzen,F,Norway,NOR,2016,Rio de Janeiro,Handball,Handball Women's Handball,Bronze,Handball,HBL,False
Karoline Breivang,F,Norway,NOR,2008,Beijing,Handball,Handball Women's Handball,Gold,Handball,HBL,True
Karoline Breivang,F,Norway,NOR,2012,London,Handball,Handball Women's Handball,Gold,Handball,HBL,True
Mona (-sivertsen),F,Norway,NOR,1992,Barcelona,Handball,Handball Women's Handball,Silver,Handball,HBL,True
Mona (-sivertsen),F,Norway,NOR,1996,Atlanta,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Mette Davidsen,F,Norway,NOR,1996,Atlanta,Handball,Handball Women's Handball,No medal,Handball,HBL,False
Berit (-nord),F,Norway,NOR,1988,Seoul,Handball,Handball Women's Handball,Silver,Handball,HBL,False
Kristine (-havns),F,Norway,NOR,1992,Barcelona,Handball,Handball Women's Handball,Silver,Handball,HBL,True
Kristine (-havns),F,Norway,NOR,1996,Atlanta,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Kristine (-havns),F,Norway,NOR,2000,Sydney,Handball,Handball Women's Handball,Bronze,Handball,HBL,True
Siri (-seland),F,Norway,NOR,1992,Barcelona,Handball,Handball Women's Handball,Silver,Handball,HBL,False
Marte Eliasson,F,Norway,NOR,1988,Seoul,Handball,Handball Women's Handball,Silver,Handball,HBL,False
Ann-Cathrin Eriksen,F,Norway,NOR,1996,Atlanta,Handball,Handball Women's Handball,No medal,Handball,HBL,True
Ann-Cathrin Eriksen,F,Norway,NOR,2000,Sydney,Handball,Handball Women's Handball,Bronze,Handball,HBL,True
Marit Frafjord,F,Norway,NOR,2008,Beijing,Handball,Handball Women's Handball,Gold,Handball,HBL,True
Marit Frafjord,F,Norway,NOR,2012,London,Handball,Handball Women's Handball,Gold,Handball,HBL,True
Marit Frafjord,F,Norway,NOR,2016,Rio de Janeiro,Handball,Handball Women's Handball,Bronze,Handball,HBL,True
Hege (-bjrnebye),F,Norway,NOR,1992,Barcelona,Handball,Handball Women's Handball,Silver,Handball,HBL,False
