Athlete,Gender,Country,Country Code,Year,City,Sport,Event,Medal,Multiple Events
Antonio Alkana,M,South Africa,RSA,2016,Rio de Janeiro,Athletics,Athletics Men's 110 metres Hurdles,No medal,True
John Anderton,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 400 metres,No medal,True
John Anderton,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Lusapho April,M,South Africa,RSA,2012,London,Athletics,Athletics Men's Marathon,No medal,True
Lusapho April,M,South Africa,RSA,2016,Rio de Janeiro,Athletics,Athletics Men's Marathon,No medal,True
Sidney Atkinson,M,South Africa,RSA,1924,Paris,Athletics,Athletics Men's 110 metres Hurdles,Silver,True
Sidney Atkinson,M,South Africa,RSA,1928,Amsterdam,Athletics,Athletics Men's 100 metres,No medal,True
Sidney Atkinson,M,South Africa,RSA,1928,Amsterdam,Athletics,Athletics Men's 110 metres Hurdles,Gold,True
Johannes Barnard,M,South Africa,RSA,1956,Melbourne,Athletics,Athletics Men's Marathon,No medal,False
Lawrence Betts,M,South Africa,RSA,1924,Paris,Athletics,Athletics Men's 100 metres,No medal,True
Lawrence Betts,M,South Africa,RSA,1924,Paris,Athletics,Athletics Men's 400 metres,No medal,True
Lawrence Betts,M,South Africa,RSA,1924,Paris,Athletics,Athletics Men's 4 x 100 metres Relay,No medal,True
Schalk Booysen,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 200 metres,No medal,True
Schalk Booysen,M,South Africa,RSA,1952,Helsinki,Athletics,Athletics Men's 400 metres,No medal,True
Johannes Botha,M,South Africa,RSA,1996,Atlanta,Athletics,Athletics Men's 800 metres,No medal,True
Johannes Botha,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's 800 metres,No medal,True
Riaan Botha,M,South Africa,RSA,1996,Atlanta,Athletics,Athletics Men's Pole Vault,No medal,False
Werner Botha,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's 800 metres,No medal,True
Werner Botha,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Willem Botha,M,South Africa,RSA,1936,Berlin,Athletics,Athletics Men's 800 metres,No medal,True
Willem Botha,M,South Africa,RSA,1936,Berlin,Athletics,Athletics Men's 4 x 400 metres Relay,No medal,True
Shaun Bownes,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's 110 metres Hurdles,No medal,True
Shaun Bownes,M,South Africa,RSA,2004,Athina,Athletics,Athletics Men's 110 metres Hurdles,No medal,True
Okkert Brits,M,South Africa,RSA,1996,Atlanta,Athletics,Athletics Men's Pole Vault,No medal,True
Okkert Brits,M,South Africa,RSA,2000,Sydney,Athletics,Athletics Men's Pole Vault,No medal,True
Okkert Brits,M,South Africa,RSA,2004,Athina,Athletics,Athletics Men's Pole Vault,No medal,True
